index,critical_temp
3520,4.2474484
3521,7.4187064
3522,62.02843
3523,121.09935
3524,4.2323813
3525,83.08319
3526,5.956613
3527,85.79755
3528,63.65306
3529,86.39373
3530,9.613797
3531,5.261863
3532,103.27855
3533,86.34226
3534,14.985421
3535,3.0794055
3536,1.4421394
3537,16.437546
3538,36.11028
3539,11.747552
3540,3.0291803
3541,5.7861404
3542,75.42962
3543,5.3700285
3544,25.35556
3545,21.08189
3546,40.85538
3547,78.33834
3548,90.204056
3549,11.591304
3550,0.65321326
3551,18.64712
3552,21.054136
3553,8.299335
3554,46.172844
3555,3.789734
3556,42.025925
3557,42.787354
3558,16.820751
3559,17.629723
3560,31.140787
3561,89.656136
3562,8.217112
3563,25.103895
3564,72.30241
3565,5.5641584
3566,7.218404
3567,33.081505
3568,21.165071
3569,127.74304
3570,4.279851
3571,10.426144
3572,53.74943
3573,1.595214
3574,5.9078355
3575,93.8607
3576,31.372183
3577,2.9794304
3578,2.1444752
3579,14.144075
3580,30.652662
3581,73.53501
3582,93.482925
3583,8.158899
3584,29.09292
3585,0.51609045
3586,86.26657
3587,13.203281
3588,87.66385
3589,26.718203
3590,91.93537
3591,17.751347
3592,15.920796
3593,65.58931
3594,81.40135
3595,1.6222479
3596,5.463546
3597,57.8616
3598,73.01268
3599,7.1750717
3600,5.899574
3601,10.376556
3602,3.3705351
3603,0.72024786
3604,87.06371
3605,4.3090763
3606,18.844164
3607,85.525734
3608,6.043933
3609,5.265161
3610,0.9439212
3611,28.687868
3612,14.985638
3613,28.393293
3614,80.21267
3615,9.966791
3616,6.0599613
3617,2.4485373
3618,22.84549
3619,9.1102915
3620,9.038767
3621,-2.5549846
3622,28.096834
3623,83.28024
3624,82.17366
3625,9.819903
3626,79.692
3627,120.76255
3628,7.9760213
3629,67.742584
3630,5.4142385
3631,4.6127834
3632,41.776775
3633,48.349785
3634,3.5144534
3635,0.22382936
3636,35.95341
3637,5.282757
3638,21.376394
3639,85.06164
3640,5.024015
3641,29.998192
3642,1.5128257
3643,78.966896
3644,7.2044535
3645,17.187403
3646,7.618952
3647,4.478872
3648,1.180171
3649,37.577103
3650,75.14344
3651,37.281807
3652,13.840577
3653,56.300125
3654,1.0962852
3655,11.075601
3656,16.161568
3657,24.070082
3658,32.26696
3659,3.9911768
3660,5.5323973
3661,2.1279917
3662,70.372444
3663,33.769867
3664,73.892586
3665,31.25838
3666,27.142998
3667,44.428364
3668,39.76606
3669,0.17153515
3670,7.176126
3671,4.92153
3672,2.9076526
3673,31.460432
3674,63.769127
3675,3.6656697
3676,0.042264197
3677,113.27312
3678,7.35349
3679,49.244488
3680,9.556578
3681,1.0902079
3682,44.72325
3683,4.496399
3684,14.355551
3685,111.9907
3686,33.769867
3687,0.1928933
3688,4.2834306
3689,66.17796
3690,86.36057
3691,1.2352312
3692,5.828467
3693,68.41318
3694,25.851933
3695,88.85986
3696,18.558794
3697,28.58589
3698,89.110344
3699,6.2958
3700,43.084152
3701,20.143734
3702,9.826485
3703,6.6416297
3704,1.751994
3705,5.050475
3706,12.486595
3707,1.2880448
3708,1.3864473
3709,22.37325
3710,2.1889777
3711,14.896717
3712,133.91705
3713,103.08086
3714,60.15811
3715,6.1726336
3716,10.172993
3717,0.5989606
3718,82.76633
3719,72.93643
3720,83.641815
3721,92.129395
3722,7.5757933
3723,10.191816
3724,91.140724
3725,3.6176038
3726,10.535722
3727,39.864494
3728,44.58953
3729,63.144478
3730,20.79871
3731,25.418314
3732,20.861027
3733,71.34687
3734,4.2028418
3735,5.2249436
3736,48.082146
3737,5.8362765
3738,51.399548
3739,79.39626
3740,78.909004
3741,80.02068
3742,61.917797
3743,2.9978037
3744,7.065709
3745,118.58367
3746,8.604016
3747,59.820568
3748,53.106632
3749,4.218298
3750,34.40733
3751,2.4999743
3752,12.163051
3753,69.42099
3754,3.373115
3755,20.126253
3756,5.145295
3757,7.2499127
3758,1.5667492
3759,3.1183913
3760,69.86855
3761,27.376534
3762,51.631172
3763,4.1439743
3764,14.000984
3765,25.172491
3766,21.560936
3767,14.611273
3768,36.3042
3769,26.525198
3770,61.99463
3771,29.250372
3772,1.6846964
3773,80.509705
3774,3.3998606
3775,77.808136
3776,28.12939
3777,89.73513
3778,6.8573356
3779,45.70153
3780,5.957343
3781,14.416415
3782,6.705356
3783,76.455215
3784,83.58664
3785,91.58801
3786,90.81066
3787,1.6479943
3788,21.057245
3789,75.467
3790,37.24341
3791,16.33271
3792,65.294525
3793,25.064346
3794,2.092542
3795,7.735231
3796,3.6382341
3797,16.171408
3798,36.342186
3799,29.7253
3800,5.8969655
3801,39.64594
3802,4.803457
3803,14.7285385
3804,2.7131784
3805,86.82843
3806,37.581738
3807,24.401068
3808,57.8616
3809,5.2024145
3810,80.83032
3811,85.58054
3812,8.187355
3813,74.19937
3814,4.153718
3815,1.8687304
3816,86.39373
3817,110.41247
3818,26.101305
3819,7.121384
3820,5.018109
3821,38.341682
3822,36.19119
3823,24.59223
3824,6.97103
3825,5.8969655
3826,24.48889
3827,47.608467
3828,8.11338
3829,14.664633
3830,17.56845
3831,11.374432
3832,5.156677
3833,80.462036
3834,70.46971
3835,2.2439315
3836,24.300682
3837,4.5407434
3838,79.35677
3839,9.692397
3840,1.1284487
3841,0.9062082
3842,2.3606007
3843,15.861598
3844,3.0701425
3845,26.31053
3846,12.502398
3847,93.080696
3848,11.62114
3849,42.94775
3850,25.325977
3851,38.63164
3852,109.561195
3853,18.64712
3854,3.7167597
3855,9.269979
3856,70.85068
3857,16.59116
3858,30.4177
3859,3.3194687
3860,13.134515
3861,15.929486
3862,25.000706
3863,68.535095
3864,107.196175
3865,88.15891
3866,83.40084
3867,43.136578
3868,28.950624
3869,3.8346922
3870,19.093271
3871,13.924116
3872,125.826485
3873,83.90768
3874,58.78171
3875,128.30237
3876,9.569646
3877,86.39373
3878,6.6416297
3879,3.3141296
3880,13.001678
3881,0.86768985
3882,11.631865
3883,68.099686
3884,1.0171387
3885,82.631035
3886,2.6005256
3887,4.462708
3888,18.674294
3889,2.8256605
3890,5.86158
3891,7.1609387
3892,5.298803
3893,70.389465
3894,38.525444
3895,78.31134
3896,29.713228
3897,4.979035
3898,16.179537
3899,79.41095
3900,7.2675185
3901,75.85556
3902,31.574654
3903,32.72354
3904,90.55576
3905,1.9815987
3906,40.443542
3907,86.331345
3908,38.901608
3909,0.82989526
3910,3.6061037
3911,23.913435
3912,11.606342
3913,9.763049
3914,8.036826
3915,73.83078
3916,27.208187
3917,18.039146
3918,6.166143
3919,28.939014
3920,20.34508
3921,49.547417
3922,26.718203
3923,75.9456
3924,86.70726
3925,75.05857
3926,66.6911
3927,50.00201
3928,10.605556
3929,36.64808
3930,73.64371
3931,72.9616
3932,83.70273
3933,18.667631
3934,3.6250837
3935,21.814482
3936,36.229977
3937,15.130958
3938,69.37485
3939,9.432816
3940,127.525734
3941,6.192764
3942,4.2955317
3943,27.915588
3944,10.401599
3945,76.983345
3946,31.39451
3947,13.363401
3948,115.74737
3949,9.0984125
3950,4.4658794
3951,4.3834352
3952,21.358921
3953,16.844252
3954,63.11399
3955,9.702455
3956,3.7429492
3957,3.0683882
3958,37.752842
3959,50.530994
3960,24.84632
3961,14.094838
3962,3.539295
3963,-0.6139853
3964,6.887928
3965,4.064226
3966,3.7228284
3967,26.667082
3968,5.7582197
3969,41.070522
3970,2.803004
3971,3.6377459
3972,92.07082
3973,30.861721
3974,17.987936
3975,80.19711
3976,82.377785
3977,46.193188
3978,19.096395
3979,14.896717
3980,52.844128
3981,25.851933
3982,2.6044195
3983,78.966896
3984,1.3460463
3985,10.511778
3986,11.66846
3987,67.69944
3988,18.039146
3989,90.86086
3990,86.39373
3991,10.713699
3992,76.37597
3993,17.903322
3994,8.431669
3995,1.6652666
3996,29.830503
3997,2.033092
3998,54.86469
3999,6.313958
4000,18.125212
4001,42.01093
4002,78.966896
4003,116.94935
4004,36.354553
4005,70.22236
4006,25.531906
4007,14.985421
4008,14.519732
4009,2.0474591
4010,20.34508
4011,11.98184
4012,5.356431
4013,37.335327
4014,13.575686
4015,58.47181
4016,14.6862755
4017,2.6615493
4018,2.385215
4019,3.1131814
4020,44.31586
4021,1.6299998
4022,1.3864473
4023,38.472855
4024,8.024406
4025,1.7314693
4026,91.20081
4027,11.80515
4028,4.1073346
4029,2.277938
4030,53.141426
4031,10.681589
4032,106.92086
4033,6.7132425
4034,18.052477
4035,9.425234
4036,91.29334
4037,87.507
4038,0.5552676
4039,48.58566
4040,3.5792098
4041,3.648617
4042,78.909004
4043,75.413506
4044,12.421485
4045,87.60875
4046,12.324042
4047,7.542821
4048,59.101543
4049,6.865371
4050,20.651342
4051,18.434767
4052,1.6709858
4053,32.567726
4054,56.52348
4055,27.132715
4056,94.68676
4057,38.944397
4058,78.966896
4059,20.761955
4060,23.600863
4061,14.985421
4062,95.320915
4063,20.143734
4064,3.0381439
4065,38.47246
4066,37.06851
4067,15.864927
4068,24.19631
4069,1.7432022
4070,84.40662
4071,23.445885
4072,56.37702
4073,89.08204
4074,15.293894
4075,79.94255
4076,71.10339
4077,79.7876
4078,53.708397
4079,2.4688156
4080,4.3745246
4081,36.64808
4082,12.846525
4083,26.235756
4084,2.6054733
4085,70.99832
4086,5.2566442
4087,11.801847
4088,79.96294
4089,78.30596
4090,78.91006
4091,3.8087728
4092,4.871446
4093,10.88341
4094,66.94985
4095,2.1384923
4096,34.74823
4097,37.28349
4098,30.913023
4099,29.766338
4100,27.018803
4101,2.5588038
4102,5.28654
4103,46.31209
4104,61.437893
4105,85.803444
4106,6.408337
4107,36.33802
4108,1.7324992
4109,4.2467494
4110,1.283808
4111,76.30701
4112,106.28241
4113,9.733205
4114,5.7809052
4115,3.2332022
4116,7.049696
4117,34.47769
4118,6.102043
4119,2.9452837
4120,84.56033
4121,65.87693
4122,16.812162
4123,87.1136
4124,27.376534
4125,73.66177
4126,11.566844
4127,9.596076
4128,2.3032858
4129,78.2423
4130,89.83558
4131,0.5918913
4132,3.4353566
4133,27.283487
4134,15.489178
4135,17.705717
4136,10.546695
4137,25.9117
4138,65.96642
4139,3.4995806
4140,25.957691
4141,15.265685
4142,25.754822
4143,78.99416
4144,1.4978516
4145,2.3390796
4146,4.519049
4147,23.702648
4148,78.14065
4149,1.4055055
4150,5.225029
4151,24.596601
4152,1.0209504
4153,16.458475
4154,122.0449
4155,106.64247
4156,5.579239
4157,36.778225
4158,3.410353
4159,85.89982
4160,27.62841
4161,8.759042
4162,44.66862
4163,82.997
4164,13.240854
4165,81.20419
4166,21.558865
4167,110.207794
4168,9.234527
4169,89.26443
4170,9.820804
4171,83.00872
4172,3.2375712
4173,107.796455
4174,32.353718
4175,27.376534
4176,82.778984
4177,1.7159848
4178,18.89232
4179,9.961733
4180,81.916306
4181,79.7876
4182,25.418314
4183,108.29487
4184,76.791985
4185,5.7582197
4186,12.143553
4187,3.9819462
4188,69.991066
4189,94.683624
4190,37.748238
4191,6.3550143
4192,2.7884862
4193,15.906535
4194,10.803692
4195,2.6968346
4196,1.2501303
4197,4.496993
4198,77.60761
4199,3.0073893
4200,3.4273572
4201,39.87328
4202,92.177475
4203,7.3599563
4204,0.66038895
4205,11.376872
4206,78.73412
4207,49.133537
4208,7.599052
4209,11.286418
4210,4.4549704
4211,6.543673
4212,56.086086
4213,1.0618958
4214,7.64188
4215,3.716812
4216,36.64808
4217,92.95362
4218,120.76255
4219,84.030495
4220,8.092853
4221,5.0633955
4222,62.90878
4223,15.906535
4224,15.233715
4225,12.147286
4226,50.364853
4227,35.95341
4228,35.76404
4229,3.292991
4230,5.7209144
4231,0.6497605
4232,-2.2482915
4233,67.63414
4234,107.08977
4235,58.71793
4236,9.102322
4237,72.21926
4238,68.442085
4239,0.5369031
4240,104.042786
4241,69.62008
4242,7.1956043
4243,3.0898814
4244,3.39118
4245,17.507675
4246,13.417385
4247,17.670979
4248,0.6921506
4249,14.423528
4250,2.8269114
4251,120.76255
4252,20.989954
4253,9.634493
4254,77.45831
4255,91.94971
4256,16.740171
4257,54.303703
4258,1.7154586
4259,86.82843
4260,34.016983
4261,28.478151
4262,6.7501235
